group,names,scores,logfoldchanges,pvals,pvals_adj
Cluster 3,MANF,0.58502865,0.0730242,0.5585284351183826,0.7511234602623891
Cluster 3,ACADS,0.5716157,0.7376898,0.567582346872294,0.7604211827623554
Cluster 3,NDUFA8,0.5700509,0.21025905,0.5686431967589102,0.7605105690918991
Cluster 3,PRR4,0.5452369,0.99595344,0.5855906027900943,0.7790901063207342
Cluster 3,TMBIM6,0.53629494,0.073518015,0.5917547439991087,0.7857914662874661
Cluster 3,RSL1D1,0.5349536,0.12396743,0.5926819294743372,0.7857914662874661
Cluster 3,ARID4B,0.5282471,0.24582762,0.5973278157942076,0.788878205179106
Cluster 3,RP11-620J15.3,0.5222113,0.6371788,0.6015232150464934,0.7912757653720617
Cluster 3,ALKBH7,0.5123751,0.11107437,0.608388490437304,0.7950443094407103
Cluster 3,ABI1,0.50030345,0.2976209,0.6168614121478561,0.8022090705925898
Cluster 3,ERP29,0.48577276,0.001208715,0.6271282895751941,0.8063078008823924
Cluster 3,C19orf24,0.4647591,0.13254121,0.6421039656865817,0.8214206250003929
Cluster 3,HNRNPDL,0.45849973,0.10425451,0.6465934505729396,0.8230349246061545
Cluster 3,MRPS6,0.44732228,0.16793743,0.6546423896307241,0.8301637079190517
Cluster 3,MIEN1,0.44687518,0.15697782,0.6549651917267801,0.8301637079190517
Cluster 3,PRF1,0.44173354,-0.079769306,0.6586820388536854,0.8325259821398874
Cluster 3,EIF1B,0.4406158,0.19959825,0.6594911701657147,0.8325259821398874
Cluster 3,BRD7,0.43323866,0.53817344,0.6648413952763252,0.8378973103564891
Cluster 3,COA1,0.40864822,0.19238767,0.6827978303881169,0.8479550978034244
Cluster 3,NDUFB11,0.39322332,0.07737536,0.6941545436457428,0.8586971068739486
Cluster 3,EBP,0.39232913,0.1938423,0.6948150446470251,0.8586971068739486
Cluster 3,CCT3,0.38718748,0.1240638,0.6986174091909539,0.8606156490033491
Cluster 3,HSD17B11,0.38294005,0.09417121,0.7017642118047764,0.8631022862229164
Cluster 3,PPM1G,0.37466872,0.1597968,0.7079068522987915,0.8678665737316915
Cluster 3,DDX5,0.3677387,-0.037191354,0.7130680826479643,0.8726237174098236
Cluster 3,HMGA1,0.3663974,0.12603103,0.7140685582987576,0.8726237174098236
Cluster 3,NSRP1,0.3509725,0.25452143,0.7256089826210619,0.8797002721158674
Cluster 3,EIF2AK1,0.34493667,0.2671401,0.7301419870411916,0.8823990838649473
Cluster 3,NIFK,0.3355476,0.22653536,0.7372120517183751,0.8867665988963807
Cluster 3,NOP10,0.33398274,0.09845833,0.7383925797346333,0.8867665988963807
Cluster 3,UBE2F,0.33085304,0.19957957,0.7407554846223694,0.8868199463788929
Cluster 3,HOPX,0.3223582,-0.041491494,0.7471813638716129,0.8915938505983827
Cluster 3,DAP3,0.32079333,0.09513627,0.7483670127298416,0.8915938505983827
Cluster 3,TRIAP1,0.3196756,0.20579419,0.7492142694145361,0.8915938505983827
Cluster 3,SFPQ,0.31565168,0.13569035,0.7522668937752949,0.8922235251753498
Cluster 3,BAD,0.28703737,0.24009067,0.7740836997964244,0.909849458589297
Cluster 3,PSMD7,0.28614318,0.1046785,0.7747684596685344,0.909849458589297
Cluster 3,BBX,0.28167218,0.11187668,0.7781948774269878,0.9116678119933318
Cluster 3,PRR7,0.27138892,0.24980879,0.7860919202429248,0.917120982926137
Cluster 3,SCAMP2,0.26960054,0.10386887,0.7874675936057565,0.917120982926137
Cluster 3,EIF3I,0.26781213,0.07714717,0.7888439304122852,0.917120982926137
Cluster 3,RNF138,0.26244694,0.07181668,0.7929768806214919,0.9193320435333818
Cluster 3,CAPN1,0.24881044,0.22399458,0.8035074165244839,0.9240019182717528
Cluster 3,MRPL48,0.2454572,0.09497881,0.8061024458287682,0.9240019182717528
Cluster 3,RP11-782C8.1,0.23651522,0.99911976,0.8130328958489627,0.9240019182717528
Cluster 3,CCDC132,0.23562102,0.91128606,0.8137267564927211,0.9240019182717528
Cluster 3,MPHOSPH9,0.23539747,0.56702065,0.8139002445188331,0.9240019182717528
Cluster 3,ATXN7L3B,0.23204423,0.22311331,0.8165036558845815,0.9240019182717528
Cluster 3,PRMT2,0.22757325,0.09242631,0.819978018581043,0.9265630490612968
Cluster 3,SSB,0.22220807,0.053670436,0.8241519166915539,0.9271709062779981
Cluster 3,F12,0.22220807,1.4118216,0.8241519166915539,0.9271709062779981
Cluster 3,TMEM256,0.2101364,0.15822205,0.8335612175350223,0.9322724143483802
Cluster 3,PPA1,0.20790091,0.033098448,0.8353063423937084,0.9328603677827546
Cluster 3,CHD4,0.19225246,0.09802049,0.8475444629858989,0.9410326766098878
Cluster 3,RP11-156E8.1,0.18934631,1.2350552,0.8498214029642351,0.9412177091745417
Cluster 3,ZNF600,0.1888992,1.2500211,0.8501718131236711,0.9412177091745417
Cluster 3,TCP1,0.17235656,0.087733045,0.8631572236056583,0.9489220076285682
Cluster 3,OTUB1,0.16632073,0.03966247,0.8679045576843705,0.9505993743542747
Cluster 3,OSBPL8,0.16274394,0.040378913,0.8707200534727655,0.9505993743542747
Cluster 3,KLRC2,0.15067227,0.7302082,0.8802342496645051,0.9578651507728968
Cluster 3,NSUN6,0.135918,1.1973368,0.8918860967937532,0.9623312609974911
Cluster 3,HSD17B8,0.13211767,0.34065372,0.8948912182105162,0.9627702607240407
Cluster 3,SNHG15,0.123175696,0.0665431,0.9019679695258527,0.9636092669955301
Cluster 3,DCXR,0.11758696,0.04575684,0.906394934845356,0.9636092669955301
Cluster 3,CTD-3138B18.5,0.116916314,0.68532807,0.9069263689369694,0.9636092669955301
Cluster 3,APBB1IP,0.10886854,0.01727584,0.9133067609155782,0.9650271714094162
Cluster 3,MAGOH,0.1050682,0.03838005,0.9163216928163368,0.9660195521209277
Cluster 3,MRPL21,0.10439755,0.04315008,0.9168538658413478,0.9660195521209277
Cluster 3,RP3-467N11.1,0.10104431,0.85085905,0.919515285143186,0.9660195521209277
Cluster 3,ILF3,0.08897264,0.093573846,0.9291036496608948,0.9696647912559133
Cluster 3,MED28,0.08584295,0.039706346,0.9315912598166425,0.9709363947680265
Cluster 3,DAAM1,0.08204261,0.4237217,0.9346128255774704,0.9727602878459385
Cluster 3,ASCC2,0.07086515,0.06623429,0.9435050820802324,0.9780235606929238
Cluster 3,PAFAH1B3,0.06482931,0.18746194,0.9483099009310751,0.980347397584152
Cluster 3,SLCO3A1,0.05946413,0.18852516,0.952582435119633,0.9834353075121718
Cluster 3,RINT1,0.050969254,1.2203083,0.9593500203093587,0.987122653788341
Cluster 3,LDHA,0.046274718,0.020753348,0.9630912901477521,0.987122653788341
Cluster 3,PAXBP1,0.043592125,-0.039860282,0.9652295288509977,0.987122653788341
Cluster 3,HIATL1,0.04225083,-0.06295131,0.9662987429350639,0.987122653788341
Cluster 3,MSN,0.037109192,0.05757327,0.9703979414662889,0.9884879164070719
Cluster 3,AKR1C3,0.0353208,-0.32460535,0.9718239385195157,0.9886240863928584
Cluster 3,NDUFA11,0.029732065,-0.017523596,0.9762807391017536,0.9887154800672303
Cluster 3,WBP11,0.025484627,-0.03201125,0.9796684103149812,0.9887154800672303
Cluster 3,RPS27L,0.019672344,0.018255403,0.984304753028055,0.9920858182693835
Cluster 3,FUZ,0.011401017,0.07709152,0.9909035013207027,0.9957723433715485
Cluster 3,C7orf55,0.010059721,0.035505585,0.9919736391298577,0.9957723433715485
Cluster 3,SUB1,0.008494875,-0.070738465,0.9932221513553333,0.9957723433715485
Cluster 3,PSMB2,-0.00022354936,-0.0595604,0.9998216334182493,0.9998216334182493
Cluster 3,ATP6V0E1,-0.00693003,-0.012294798,0.9944706801775988,0.9957723433715485
Cluster 3,HNRNPF,-0.010730369,0.045534123,0.9914385683000217,0.9957723433715485
Cluster 3,PSMG2,-0.025708176,-0.02394325,0.9794901021532793,0.9887154800672303
Cluster 3,GALE,-0.02772012,-0.033037044,0.9778853758799143,0.9887154800672303
Cluster 3,CDK6,-0.02794367,0.17417856,0.9777070783663344,0.9887154800672303
Cluster 3,TIAL1,-0.030626262,0.03579513,0.9755675976246951,0.9887154800672303
Cluster 3,CAPN2,-0.03845049,0.03928345,0.9693285055311345,0.9884879164070719
Cluster 3,SPON2,-0.04202728,-0.34447685,0.9664769512254475,0.987122653788341
Cluster 3,SNORD3B-2,-0.043592125,-0.18047069,0.9652295288509977,0.987122653788341
Cluster 3,GLRX,-0.044709872,0.0042208275,0.9643385647873599,0.987122653788341
Cluster 3,U2AF1,-0.046721816,-0.009887406,0.962734942420264,0.987122653788341
Cluster 3,MRPL9,-0.06706481,-0.0295801,0.9465301098483752,0.9798315751475061
Cluster 3,ERLEC1,-0.07511259,-0.17948566,0.9401251346570489,0.9758422361094199
Cluster 3,CWC15,-0.07824228,0.007551049,0.9376353335773129,0.9745802040579407
Cluster 3,FAM185A,-0.09076104,-0.8481373,0.9276824675543682,0.9695042181408356
Cluster 3,EGR1,-0.09612623,-0.24724326,0.923420323234463,0.9663701057104844
Cluster 3,RBM39,-0.09813817,-0.019216947,0.9218225791480749,0.9660195521209277
Cluster 3,IMP3,-0.09813817,0.0074252207,0.9218225791480749,0.9660195521209277
Cluster 3,PRDX1,-0.10238561,0.052995007,0.91845060753446,0.9660195521209277
Cluster 3,XCL2,-0.10998628,-0.5038916,0.9124202516559038,0.9650271714094162
Cluster 3,RP11-390E23.6,-0.110433385,-0.64873,0.9120656784045836,0.9650271714094162
Cluster 3,MYO5A,-0.11222178,-0.61739033,0.9106475611642065,0.9650271714094162
Cluster 3,MATK,-0.119375356,-0.32555196,0.904977982786273,0.9636092669955301
Cluster 3,KAT5,-0.119375356,-0.05698425,0.904977982786273,0.9636092669955301
Cluster 3,NGRN,-0.12585829,-0.96913236,0.8998440998924041,0.9627702607240407
Cluster 3,RN7SL1,-0.12630539,-1.0254437,0.8994901909178042,0.9627702607240407
Cluster 3,RSBN1L-AS1,-0.12675248,-1.3645353,0.8991363019282256,0.9627702607240407
Cluster 3,TCEB2,-0.12719959,-0.05101235,0.898782432993277,0.9627702607240407
Cluster 3,CWC25,-0.13144702,0.04162226,0.8954216916371032,0.9627702607240407
Cluster 3,PARK7,-0.1394948,-0.034102693,0.8890591640660224,0.9606359611730326
Cluster 3,OFD1,-0.14016545,-0.06030373,0.8885292700974264,0.9606359611730326
Cluster 3,GATA2,-0.1412832,-23.465296,0.8876462242842074,0.9606359611730326
Cluster 3,ERH,-0.14530708,-0.011838464,0.8844684216626194,0.9597423298892254
Cluster 3,NDUFA2,-0.14888388,-0.023268973,0.881645266050697,0.958037824614749
Cluster 3,CCL4,-0.1567081,-0.47914895,0.8754749017919805,0.9540431622092096
Cluster 3,APMAP,-0.16229683,-0.09157233,0.8710721064344399,0.9505993743542747
Cluster 3,CD53,-0.16252038,-0.06297003,0.8708960767559648,0.9505993743542747
Cluster 3,NDUFAF3,-0.1703446,-0.061206345,0.8647391281233776,0.9491039211110243
Cluster 3,GGNBP2,-0.17213301,-0.0053692064,0.8633329638032463,0.9489220076285682
Cluster 3,SESN2,-0.17660399,-23.691633,0.859819456083536,0.9477836943860304
Cluster 3,CCT8,-0.17906304,0.005969488,0.8578882045436947,0.9470194465742084
Cluster 3,TSC22D1,-0.18375757,-0.9841945,0.8542036401424655,0.9443147177875522
Cluster 3,DYNLT1,-0.19225246,-0.09495333,0.8475444629858989,0.9410326766098878
Cluster 3,TTC3,-0.1956057,-0.027298506,0.8449188060710514,0.9408484521751882
Cluster 3,SH3GL1,-0.20588896,-0.3765787,0.8368776486269729,0.9332527714280382
Cluster 3,ACOX1,-0.21192479,-0.21261887,0.8321657073561978,0.9320743281515246
Cluster 3,PSMC3,-0.21840772,-0.04674716,0.8271114470622029,0.9277716378337025
Cluster 3,DCAF10,-0.22041968,-1.1433086,0.8255443281567494,0.9273735844932648
Cluster 3,NT5C3B,-0.22220807,-0.2561825,0.8241519166915539,0.9271709062779981
Cluster 3,FAM175B,-0.23316199,-0.65352756,0.8156356255611973,0.9240019182717528
Cluster 3,SP140,-0.23405617,-0.15187079,0.8149413641123427,0.9240019182717528
Cluster 3,OGG1,-0.23986846,-0.39682007,0.810432229521622,0.9240019182717528
Cluster 3,TRAPPC1,-0.2418804,0.011319768,0.8088728316274822,0.9240019182717528
Cluster 3,HIST1H1E,-0.24433945,-0.010263176,0.8069679317932077,0.9240019182717528
Cluster 3,IGLL1,-0.2472456,-24.673038,0.8047181625444156,0.9240019182717528
Cluster 3,CLIC3,-0.24925753,-0.35410148,0.8031615755361302,0.9240019182717528
Cluster 3,CD160,-0.2512695,-0.7546596,0.8016057689482243,0.9240019182717528
Cluster 3,NHP2,-0.25149304,-0.020527687,0.8014329499801875,0.9240019182717528
Cluster 3,NPM3,-0.25194013,-0.12047927,0.8010873411996042,0.9240019182717528
Cluster 3,RPS24,-0.2622234,-0.016218904,0.7931492140288,0.9193320435333818
Cluster 3,GOPC,-0.26803568,-0.20208256,0.7886718521689282,0.917120982926137
Cluster 3,MT-ND3,-0.27630702,-0.05093809,0.7823122726470937,0.9150900436927014
Cluster 3,SPINK2,-0.285249,-1.076037,0.7754533947715315,0.909849458589297
Cluster 3,IFT20,-0.29016706,-0.07993896,0.7716884274392238,0.9096173297242007
Cluster 3,ABHD17A,-0.2926261,-0.2265253,0.7698079519485085,0.9088010543836559
Cluster 3,HP1BP3,-0.30738038,-0.079808675,0.758553867492858,0.8968990859846003
Cluster 3,ZNF22,-0.30827457,-0.14500147,0.7578734161316568,0.8968990859846003
Cluster 3,ZNF710,-0.3178872,-24.431284,0.7505705095233444,0.8915938505983827
Cluster 3,EGFL7,-0.3178872,-24.697357,0.7505705095233444,0.8915938505983827
Cluster 3,SLC3A2,-0.3319708,-0.1367892,0.7399113079312185,0.8868199463788929
Cluster 3,SAP18,-0.33420628,-0.0130168665,0.7382238950310398,0.8867665988963807
Cluster 3,TIMM10,-0.33957148,-0.15395568,0.7341792600122987,0.8858787601094771
Cluster 3,JUNB,-0.3491841,-0.1348271,0.7269511015122572,0.8799328997735392
Cluster 3,POLD4,-0.35499638,-0.034018457,0.7225922999638559,0.877433507098968
Cluster 3,EIF2S2,-0.35544348,-0.06537184,0.7222573780333007,0.877433507098968
Cluster 3,HIGD2A,-0.35790253,-0.032912858,0.7204162603077235,0.877433507098968
Cluster 3,BCAS4,-0.36483255,-0.40116864,0.7152364013648735,0.8726568533399175
Cluster 3,NDUFB7,-0.3809281,-0.068512194,0.7032565933875492,0.8635494284774882
Cluster 3,CYTL1,-0.3885288,-25.143936,0.6976247540377861,0.8606156490033491
Cluster 3,MCM7,-0.40618917,-0.50848794,0.6846035978178175,0.8488196958357057
Cluster 3,CHST12,-0.40954244,-0.20513503,0.6821416368795847,0.8479550978034244
Cluster 3,KLRC1,-0.409766,-2.3361638,0.6819776260263026,0.8479550978034244
Cluster 3,PGAM1,-0.41267213,-0.12474314,0.6798468545233806,0.8479550978034244
Cluster 3,CEP152,-0.42384958,-24.788094,0.6716755117485976,0.839594389685747
Cluster 3,C19orf77,-0.42384958,-25.166475,0.6716755117485976,0.839594389685747
Cluster 3,ATP5I,-0.42496735,-0.09160411,0.6708604878079019,0.839594389685747
Cluster 3,WBP4,-0.42742637,-0.52755207,0.6690687987249674,0.839594389685747
Cluster 3,EPB41L4A-AS1,-0.43055606,-0.1722935,0.666791190491414,0.8389724682992299
Cluster 3,MAD2L2,-0.4462045,-0.12002682,0.6554495157949114,0.8301637079190517
Cluster 3,FGFBP2,-0.4596175,-0.6615477,0.6457908065106039,0.8230349246061545
Cluster 3,SDHC,-0.4627472,-0.120393835,0.6435455987800305,0.8218904558709905
Cluster 3,PPDPF,-0.47616014,0.013258911,0.6339602960463835,0.812361183376019
Cluster 3,COMMD5,-0.48286662,-0.2304847,0.6291904453274617,0.8076018299924634
Cluster 3,ACAA2,-0.4859963,-0.27960047,0.6269697825370978,0.8063078008823924
Cluster 3,SPCS2,-0.4868905,-0.17719196,0.6263359266444803,0.8063078008823924
Cluster 3,SF3B2,-0.49203214,-0.13469146,0.6226966214088656,0.8046670867867942
Cluster 3,CD4,-0.493597,-0.27462035,0.6215908285643967,0.804597265400615
Cluster 3,DNAJC1,-0.49471474,-0.16848692,0.6208014991405422,0.804597265400615
Cluster 3,NAA20,-0.4991857,-0.22352946,0.617648552390896,0.8022090705925898
Cluster 3,SPG21,-0.50924546,-0.21966812,0.6105801938652957,0.7957305763321144
Cluster 3,PRDX6,-0.5114809,-0.10672967,0.6090143337676552,0.7950443094407103
Cluster 3,ZNF511,-0.5130458,-0.24557248,0.6079192960488682,0.7950443094407103
Cluster 3,PNN,-0.51505774,-0.16467728,0.6065126819613347,0.7950443094407103
Cluster 3,OSTF1,-0.52154064,-0.10340951,0.6019901901261959,0.7912757653720617
Cluster 3,IRF1,-0.5271294,-0.3118554,0.5981037372599758,0.788878205179106
Cluster 3,PRSS57,-0.529812,-25.837107,0.5962422953467112,0.788878205179106
Cluster 3,POMP,-0.5550731,-0.14269003,0.5788446874699882,0.7714567698859599
Cluster 3,ICAM3,-0.5611089,-0.0424356,0.5747233049887993,0.7673007474981351
Cluster 3,NDUFS8,-0.5720628,-0.1191852,0.5672794210417098,0.7604211827623554
Cluster 3,AC079767.4,-0.58480513,-2.7696173,0.5586787567180385,0.7511234602623891
Cluster 3,SRSF2,-0.6017949,-0.12445148,0.5473106848787113,0.7410489804109984
Cluster 3,SRSF7,-0.62079656,-0.118572496,0.534733477828033,0.7278845383246356
Cluster 3,SCP2,-0.63510376,-0.14922881,0.5253607626300718,0.7202526584444533
Cluster 3,POU2AF1,-0.638457,-0.9448675,0.5231762539924484,0.718545483490526
Cluster 3,TAGLN2,-0.64136314,-0.090266645,0.5212867916243344,0.7185304425092178
Cluster 3,XCL1,-0.6710952,-25.831732,0.50215989738987,0.697191146103903
Cluster 3,SNRNP70,-0.6769075,-0.24687152,0.498464668534342,0.6945819151708045
Cluster 3,RAB13,-0.68964976,-2.7999504,0.4904144564684231,0.6850040780675286
Cluster 3,NDUFAB1,-0.6956856,-0.18130009,0.48662573954300525,0.6832583880567706
Cluster 3,ILK,-0.7082044,-0.3273755,0.478818350468426,0.6774647728728642
Cluster 3,C1orf21,-0.7303358,-1.6158665,0.4651849745868104,0.6626936788806518
Cluster 3,NOP56,-0.7343596,-0.34257457,0.4627295726372649,0.6604256027378874
Cluster 3,S1PR5,-0.74397224,-1.908186,0.45689325053897367,0.6533146479669437
Cluster 3,COX6A1,-0.7457607,-0.10036091,0.4558120045560121,0.6533146479669437
Cluster 3,POLR2G,-0.78868216,-0.19619948,0.430297807054719,0.6248155775371536
Cluster 3,TPD52,-0.7938238,-0.5568673,0.4272980275434205,0.6237728427926724
Cluster 3,PMVK,-0.79650635,-0.16621171,0.42573777389800116,0.6227330727188736
Cluster 3,NENF,-0.81148416,-0.19668688,0.41708767526673685,0.6124224022630589
Cluster 3,RBP7,-0.81237835,-26.167704,0.4165745504929146,0.6124224022630589
Cluster 3,TTC38,-0.813049,-1.9625409,0.4161899514316444,0.6124224022630589
Cluster 3,EIF4H,-0.81640226,-0.26500356,0.41427010208813686,0.6118081623502407
Cluster 3,ZYX,-0.82042617,-0.20046045,0.41197321162237865,0.6095928566559374
Cluster 3,CYB561A3,-0.8472521,-0.6208525,0.39685463267223364,0.5918007680199976
Cluster 3,HSPD1,-0.8573118,-0.2469236,0.39127259046543894,0.5894055678383482
Cluster 3,KIAA0125,-0.85977083,-2.5912294,0.3899153762626977,0.5894055678383482
Cluster 3,DPEP2,-0.8731838,-0.5260625,0.38256290244708724,0.5841529348742949
Cluster 3,GZMH,-0.8877145,-0.9647491,0.37469433873651214,0.5755846769747626
Cluster 3,RBX1,-0.90559846,-0.23027457,0.3651484247625604,0.562049386203941
Cluster 3,NAP1L1,-0.9098459,-0.12563048,0.3629037858205503,0.559720556759518
Cluster 3,MRPL18,-0.9248237,-0.24663508,0.35505761844805317,0.5498361905116612
Cluster 3,TMEM69,-0.9366718,-1.7624472,0.3489273959666983,0.5445091906486037
Cluster 3,TIMM13,-0.9478493,-0.2322069,0.3432061846268316,0.538017891884275
Cluster 3,C16orf13,-0.96260357,-0.25584134,0.3357465174113893,0.5284898885179276
Cluster 3,EMC7,-0.9829465,-0.34756637,0.32563375178439236,0.5168253529358094
Cluster 3,LMAN2,-0.98540556,-0.22994268,0.3244248895475509,0.5159772151847742
Cluster 3,DNAJC7,-0.9869704,-0.3110454,0.32365713687053144,0.5158285618874094
Cluster 3,SOX4,-1.0187144,-2.117962,0.30833855741707206,0.4965873608927581
Cluster 3,COA3,-1.02788,-0.38045278,0.30400629776842014,0.49081283042059104
Cluster 3,MRPS25,-1.0319039,-0.6017248,0.30211716335382255,0.4896602329781234
Cluster 3,COMMD3,-1.0319039,-0.39073575,0.30211716335382255,0.4896602329781234
Cluster 3,NDUFA1,-1.0341394,-0.19019596,0.3010710267958656,0.4896602329781234
Cluster 3,MLF2,-1.0426342,-0.28701666,0.29711773557093824,0.4867132070915797
Cluster 3,PPAPDC1B,-1.0573884,-1.0866964,0.290334329347139,0.4776467998936803
Cluster 3,NFE2,-1.059624,-26.342882,0.28931570502056214,0.4769967981481251
Cluster 3,CSK,-1.0839908,-0.30225155,0.2783688564637312,0.4614280007926679
Cluster 3,SSR4,-1.0891324,-0.23868538,0.27609546694566356,0.4591587656813753
Cluster 3,COX14,-1.0971802,-0.30523324,0.2725626002113892,0.4545967589735698
Cluster 3,PPIA,-1.1148406,-0.17531301,0.2649187090017213,0.44573504161717703
Cluster 3,APH1A,-1.1249003,-0.31223065,0.26063125030356404,0.440138866406681
Cluster 3,MEA1,-1.132501,-0.35112402,0.25742383909201116,0.4360021855710291
Cluster 3,SELT,-1.1371956,-0.3203539,0.2554565274773021,0.43427609671141354
Cluster 3,UQCRFS1,-1.1680454,-0.19687633,0.2427884491678488,0.415510433139607
Cluster 3,SSR3,-1.1682689,-0.39493853,0.2426982928266358,0.415510433139607
Cluster 3,PTPLAD2,-1.1848116,-0.5864295,0.2360919411288379,0.40678003370171395
Cluster 3,POLR3K,-1.2060488,-0.77060205,0.2277986749903288,0.39650880539646793
Cluster 3,GZMB,-1.2096256,-1.2188861,0.22642259450106694,0.396369072753584
Cluster 3,ADRM1,-1.2541119,-0.27275836,0.20980133132764744,0.37238519365580114
Cluster 3,TOP1,-1.2576888,-0.52823585,0.20850435993348215,0.37094380313747405
Cluster 3,G0S2,-1.261489,-4.014698,0.20713270602416267,0.36936251773539497
Cluster 3,COPE,-1.2617126,-0.15131801,0.20705222490748754,0.36936251773539497
